label,source_file,S1_dR,S1_abs_dR,S1_EMAi0.001,S1_EMAi0.01,S1_EMAi0.1,S1_EMAd0.001,S1_EMAd0.01,S1_EMAd0.1,S2_dR,S2_abs_dR,S2_EMAi0.001,S2_EMAi0.01,S2_EMAi0.1,S2_EMAd0.001,S2_EMAd0.01,S2_EMAd0.1,S3_dR,S3_abs_dR,S3_EMAi0.001,S3_EMAi0.01,S3_EMAi0.1,S3_EMAd0.001,S3_EMAd0.01,S3_EMAd0.1,S4_dR,S4_abs_dR,S4_EMAi0.001,S4_EMAi0.01,S4_EMAi0.1,S4_EMAd0.001,S4_EMAd0.01,S4_EMAd0.1,S5_dR,S5_abs_dR,S5_EMAi0.001,S5_EMAi0.01,S5_EMAi0.1,S5_EMAd0.001,S5_EMAd0.01,S5_EMAd0.1,S6_dR,S6_abs_dR,S6_EMAi0.001,S6_EMAi0.01,S6_EMAi0.1,S6_EMAd0.001,S6_EMAd0.01,S6_EMAd0.1,S7_dR,S7_abs_dR,S7_EMAi0.001,S7_EMAi0.01,S7_EMAi0.1,S7_EMAd0.001,S7_EMAd0.01,S7_EMAd0.1,S8_dR,S8_abs_dR,S8_EMAi0.001,S8_EMAi0.01,S8_EMAi0.1,S8_EMAd0.001,S8_EMAd0.01,S8_EMAd0.1,S9_dR,S9_abs_dR,S9_EMAi0.001,S9_EMAi0.01,S9_EMAi0.1,S9_EMAd0.001,S9_EMAd0.01,S9_EMAd0.1,S10_dR,S10_abs_dR,S10_EMAi0.001,S10_EMAi0.01,S10_EMAi0.1,S10_EMAd0.001,S10_EMAd0.01,S10_EMAd0.1,S11_dR,S11_abs_dR,S11_EMAi0.001,S11_EMAi0.01,S11_EMAi0.1,S11_EMAd0.001,S11_EMAd0.01,S11_EMAd0.1,S12_dR,S12_abs_dR,S12_EMAi0.001,S12_EMAi0.01,S12_EMAi0.1,S12_EMAd0.001,S12_EMAd0.01,S12_EMAd0.1,S13_dR,S13_abs_dR,S13_EMAi0.001,S13_EMAi0.01,S13_EMAi0.1,S13_EMAd0.001,S13_EMAd0.01,S13_EMAd0.1,S14_dR,S14_abs_dR,S14_EMAi0.001,S14_EMAi0.01,S14_EMAi0.1,S14_EMAd0.001,S14_EMAd0.01,S14_EMAd0.1,S15_dR,S15_abs_dR,S15_EMAi0.001,S15_EMAi0.01,S15_EMAi0.1,S15_EMAd0.001,S15_EMAd0.01,S15_EMAd0.1,S16_dR,S16_abs_dR,S16_EMAi0.001,S16_EMAi0.01,S16_EMAi0.1,S16_EMAd0.001,S16_EMAd0.01,S16_EMAd0.1
1,batch7.dat,1342.4657,2.614346,0.313337,0.624469,3.033424,-0.139884,-0.37557,-3.13913,21000.5791,3.548411,7.923099,12.089375,18.266933,-3.99769,-5.76556,-18.097659,33002.5781,11.438331,16.28682,41.137809,52.299659,-7.86872,-12.305288,-29.743575,33989.6075,11.052385,16.755265,42.156821,52.205834,-8.050978,-12.694651,-29.222625,3244.1146,2.96004,1.462232,4.299606,7.902204,-0.727475,-1.334894,-5.035331,3229.8421,3.003411,1.382809,4.157347,7.593099,-0.719819,-1.344894,-4.676778,32884.6513,9.544925,18.216488,51.710598,64.040747,-8.197151,-13.920826,-34.106974,36206.6602,9.838935,20.313196,57.608293,73.895253,-9.013034,-15.82413,-37.462328,11855.709,2.152164,3.680796,5.367006,8.928828,-2.100362,-2.959884,-9.470415,7550.959,1.828556,2.361401,3.561756,5.981386,-1.301938,-1.980125,-5.586917,35198.5686,10.425968,16.88858,42.373676,50.374052,-7.860296,-11.605409,-23.536347,30467.5468,10.530858,14.215238,34.668812,40.499742,-6.912777,-10.271937,-20.098836,5970.6048,3.919032,2.871607,7.937723,12.235914,-1.405265,-2.490841,-4.554206,6509.2438,4.189367,3.047338,8.356711,11.777636,-1.513451,-2.569853,-5.418485,36323.2451,9.425054,20.13372,59.537249,75.931294,-8.707869,-14.768542,-27.066411,31381.1943,8.880629,16.79679,48.454724,60.768596,-7.497619,-12.532811,-20.507453
1,batch7.dat,681.6348,1.50365,0.15045,0.384166,2.509412,-0.104561,-0.378561,-2.708884,8372.3062,2.190979,1.696025,2.564282,7.098477,-1.506027,-2.36525,-9.02572,14308.7412,4.120661,5.314153,10.132935,14.687418,-3.19735,-5.121035,-15.904163,14899.5889,4.053573,5.472608,10.337609,14.133165,-3.292686,-5.175381,-13.61274,1565.656,1.873679,0.586092,1.534733,4.072636,-0.349722,-0.815591,-3.969217,1519.6886,1.869246,0.569581,1.534389,4.074646,-0.34737,-0.747031,-3.9494,14798.1031,3.774134,6.142448,13.982504,19.130248,-3.475396,-6.029169,-17.165871,16185.9102,3.796728,6.735757,15.473686,21.324437,-3.796041,-6.67122,-15.402284,4382.9824,1.525553,0.880883,1.375214,4.638051,-0.731893,-1.226597,-4.951537,2788.5005,1.388565,0.568047,0.937285,3.556007,-0.468067,-0.837547,-3.639914,15852.9434,3.968045,5.757306,10.304242,14.01051,-3.334252,-4.872433,-10.866809,13351.8491,3.875778,4.824385,9.1781,12.948718,-2.892916,-4.350716,-9.821441,2698.7974,2.211926,1.014722,2.531052,4.64797,-0.589107,-1.054229,-3.357596,2936.0808,2.308175,1.085236,2.60794,4.729806,-0.643912,-1.13342,-3.1399,16393.4717,3.740991,6.655429,15.07127,20.291313,-3.691948,-6.004581,-12.562264,14179.5425,3.625071,5.575047,12.710048,16.821098,-3.173122,-5.09897,-10.735092
1,batch7.dat,677.4199,2.599753,0.158366,0.389265,2.464947,-0.12548,-0.496656,-2.785943,19949.5698,3.676162,6.994016,10.508673,15.118333,-3.608892,-5.168066,-17.859975,31563.647,11.693589,15.450803,40.721738,51.049972,-7.51543,-11.724529,-26.208194,32725.8535,11.359119,15.868066,40.848394,52.399703,-7.725758,-11.672438,-26.80336,3150.6973,2.966892,1.410912,4.234873,7.42757,-0.71452,-1.284238,-4.480968,3104.8889,2.999287,1.346012,4.258772,7.480774,-0.695869,-1.337705,-5.130919,31737.1902,9.891951,17.448969,51.629892,68.359436,-7.935634,-13.337905,-28.927938,35120.9968,10.12973,19.537746,57.339772,71.794542,-8.827991,-15.224841,-37.908615,11295.7979,2.210792,3.26528,4.650613,7.796683,-1.87841,-2.654472,-8.245123,7344.748,1.893511,2.109623,3.125471,5.537425,-1.156866,-1.762032,-5.808774,34046.0161,10.714987,16.067964,40.551728,49.747338,-7.579847,-10.975676,-23.638947,29184.8511,10.934481,13.548469,34.55702,40.703681,-6.638239,-9.564659,-18.734253,5782.999,3.94378,2.754572,8.046724,11.855617,-1.355584,-2.274359,-4.620271,6266.9822,4.222966,2.939546,8.481377,12.291447,-1.448788,-2.378186,-4.176906,35169.4969,9.736035,19.328444,59.745493,75.847802,-8.407086,-13.573797,-25.009847,30181.1287,9.230468,16.038099,48.646286,62.091101,-7.186398,-11.514609,-21.956848
1,batch7.dat,547.5064,1.669443,0.213562,0.632307,2.463308,-0.075445,-0.310827,-2.808481,15578.7857,3.294805,3.977872,5.582145,9.558408,-2.793701,-4.186048,-15.380218,23897.1299,6.276134,10.193237,23.302581,29.633928,-5.859185,-9.265686,-21.14639,24782.9278,6.111873,10.504267,23.447235,29.55195,-6.015181,-9.380737,-21.49643,2440.0131,2.380559,0.974595,3.085942,6.569641,-0.570892,-1.112297,-4.011044,2407.2625,2.40318,0.939456,3.091558,5.947224,-0.569503,-1.080883,-4.166126,24089.1948,5.542563,11.430279,31.986186,41.190737,-6.22603,-10.68971,-24.364256,26418.1719,5.62182,12.681803,35.91055,46.346698,-6.874199,-11.961914,-26.839568,8575.8257,2.069555,1.937253,2.634755,5.432527,-1.348951,-2.092882,-6.858895,5644.7705,1.816375,1.263695,1.783456,4.32066,-0.821981,-1.265115,-4.219883,26012.1387,5.917891,10.736904,23.183275,28.69302,-5.95943,-9.011935,-19.15499,22014.3423,5.798675,9.01973,20.27512,24.712129,-5.190116,-7.783831,-15.940521,4370.9283,2.985986,1.813413,5.516881,8.311638,-1.054128,-1.775504,-4.120372,4751.0472,3.124916,1.961468,5.842791,8.717965,-1.133651,-1.891066,-4.095029,26638.3955,5.491597,12.532558,36.841355,46.079134,-6.633694,-10.843558,-22.926393,23035.1919,5.313041,10.4372,30.297369,38.97852,-5.681667,-9.205395,-17.290468
1,batch7.dat,395.8254,2.199944,0.104845,0.331608,2.103029,-0.045134,-0.270465,-2.463133,20758.0922,3.701063,6.967096,10.320246,15.781189,-3.872511,-5.620579,-19.194741,32736.6333,11.760239,15.676139,40.398004,51.692415,-7.959084,-12.314631,-28.806794,33873.3803,11.467801,16.120702,40.821236,50.977765,-8.137534,-12.546523,-26.543326,3225.443,2.98204,1.397265,4.140979,7.189758,-0.74996,-1.362651,-4.536992,3208.7141,3.026633,1.340141,4.117119,6.931048,-0.742737,-1.320159,-4.199548,32885.541,9.908039,17.576082,51.602151,67.610595,-8.312134,-14.001849,-31.634457,36298.1787,10.186458,19.561477,56.7384,72.678355,-9.2951,-15.820538,-34.740266,11508.837,2.194322,3.236714,4.540525,7.894484,-1.988067,-2.937609,-8.6418,7376.1582,1.860717,2.096621,3.062033,5.651809,-1.216731,-1.875374,-6.099757,35133.5886,10.861743,16.27,41.164985,48.810025,-7.936736,-11.50862,-22.377058,30185.3906,10.960608,13.757666,34.485533,42.373689,-6.975807,-10.152213,-19.109986,6009.7737,4.02258,2.750253,7.802546,11.489785,-1.430525,-2.417458,-5.53658,6510.0752,4.306829,2.945067,8.434582,12.043398,-1.533239,-2.591658,-4.653387,36305.2315,9.844134,19.399735,59.119239,76.20942,-8.830928,-14.215065,-26.363443,31256.0225,9.287508,16.154947,48.394026,62.192239,-7.537,-12.1924,-21.21529
1,batch7.dat,156.9747,1.267715,0.102806,0.327874,2.042077,-0.046242,-0.263103,-2.263855,16951.957,3.473085,4.992251,7.180843,11.86726,-3.023755,-4.470809,-15.395186,27025.7295,7.037155,12.133873,30.276139,38.641113,-6.649199,-10.462046,-23.513141,27979.6421,6.811156,12.490385,30.266958,38.534921,-6.820224,-10.672783,-23.458473,2716.2287,2.54511,1.142145,3.522961,5.822374,-0.629584,-1.174,-4.560582,2693.8969,2.580331,1.102833,3.404591,6.026434,-0.625993,-1.187183,-4.258406,27008.3965,6.158381,13.821833,40.102774,51.17175,-7.002823,-11.920945,-24.046648,29902.4321,6.280614,15.333329,44.706809,58.873659,-7.757332,-13.539138,-30.842089,9662.2534,2.193283,2.388153,3.428645,6.294303,-1.52376,-2.237051,-6.929673,6383.0049,1.91099,1.546176,2.233112,4.612728,-0.920971,-1.436534,-5.134301,29205.3979,6.550708,12.670261,29.616297,34.916929,-6.73703,-9.976804,-19.681634,24892.2763,6.458088,10.662719,25.90549,31.180829,-5.888168,-8.871261,-16.35744,4964.0571,3.260955,2.193539,6.538015,9.075117,-1.183554,-2.018654,-4.188064,5389.2155,3.444889,2.352456,7.019266,9.869202,-1.283449,-2.195404,-4.190188,30047.8237,6.117609,15.179727,46.08396,57.895059,-7.452604,-12.285064,-22.197085,25797.3653,5.857691,12.589138,37.568605,47.491612,-6.404403,-10.527808,-20.506295
1,batch7.dat,145.9714,2.490182,0.051878,0.241353,2.071524,-0.031298,-0.228255,-2.364305,15024.3105,2.777114,5.28789,7.64936,14.617026,-2.862459,-4.131589,-14.031561,29393.9048,10.155182,14.023785,36.749464,46.139789,-6.98306,-11.009431,-24.262326,30436.3208,9.904535,14.470603,37.123022,46.646754,-7.165595,-11.226708,-26.519796,2868.4273,2.702728,1.304874,4.088209,6.751795,-0.654224,-1.214482,-4.510632,2869.2656,2.766751,1.240468,4.158927,7.186641,-0.654556,-1.200554,-4.458264,29540.6626,8.577926,15.969801,49.315724,64.389764,-7.338774,-12.447695,-30.25224,32367.0263,8.759316,17.797367,55.047909,71.152288,-8.139045,-14.150984,-30.018335,8225.2461,1.780772,2.475019,3.502614,7.640914,-1.563687,-2.246749,-7.843879,5113.9512,1.545098,1.581509,2.325699,5.506881,-0.995126,-1.533389,-4.710413,31743.8157,9.381135,14.72595,36.866359,44.396667,-7.017962,-10.345682,-20.160368,27197.0467,9.456716,12.356795,31.606816,37.87974,-6.162825,-9.143873,-17.243581,5286.4658,3.578303,2.477328,7.582822,10.934749,-1.246619,-2.093345,-3.978366,5777.7021,3.810433,2.640961,8.112575,11.275633,-1.353143,-2.241942,-4.706052,32603.5718,8.462642,17.65883,57.214507,72.861444,-7.835267,-12.847004,-25.825417,28113.8169,7.972876,14.655349,46.370233,59.784066,-6.703648,-10.833403,-20.218892
4,batch7.dat,256.3981,1.447995,0.085786,0.336213,2.265681,-0.103848,-0.388781,-2.302188,6100.4839,1.915507,1.321534,1.96522,6.84314,-0.94258,-1.625139,-8.278373,8905.7015,4.068379,2.669632,4.291855,7.165579,-1.471831,-2.561719,-9.222393,9355.6823,4.019114,2.778205,4.412382,7.977298,-1.531754,-2.578156,-8.867184,1092.0843,1.711658,0.375699,0.921129,3.614495,-0.185317,-0.61731,-3.525816,1071.2179,1.72525,0.361452,0.977115,3.676115,-0.183369,-0.484245,-3.49038,9817.6509,3.967148,3.238243,5.687025,9.283316,-1.701928,-2.975378,-8.702169,10743.4131,3.996428,3.472484,6.259764,9.801163,-1.874437,-3.361462,-9.918063,2629.4659,1.301436,0.654592,1.063832,4.818162,-0.451562,-0.895302,-4.986824,1591.7129,1.207844,0.425242,0.784257,4.020108,-0.311905,-0.657631,-4.024756,9890.229,3.802664,2.943934,4.24429,7.052741,-1.559991,-2.403485,-6.544455,8241.8428,3.815948,2.419212,3.799476,6.282109,-1.333372,-2.053255,-5.642377,1904.581,2.020026,0.586592,1.25998,3.328502,-0.315204,-0.644923,-2.830784,2031.0943,2.104692,0.630373,1.299837,2.808683,-0.33292,-0.694415,-2.794334,10612.7488,3.683111,3.387767,5.72363,8.790017,-1.802362,-3.063788,-7.177204,9192.05,3.627834,2.88685,4.982546,7.256632,-1.530624,-2.496338,-6.275628
4,batch7.dat,1289.2617,1.636853,0.334174,0.852972,3.350753,-0.667133,-6.243149,-11.883964,61934.542,6.663519,13.070162,16.706136,31.505757,-9.077192,-13.497088,-54.20663,11320.2461,4.343049,2.51781,3.338268,7.783764,-1.885733,-3.11993,-10.544437,11505.1731,4.170516,2.548835,3.379406,8.455301,-1.866144,-3.132257,-11.374802,2612.5113,2.484021,0.603375,1.017683,4.410196,-0.453167,-0.96464,-3.702178,2391.8051,2.407531,0.562177,1.025626,3.561116,-0.405951,-0.88741,-4.38973,14699.5796,4.663865,3.441788,4.563486,8.919853,-2.598903,-4.378493,-11.957042,15644.0318,4.596238,3.631317,4.796485,10.985113,-2.743797,-4.709476,-15.68338,38001.3321,4.392725,7.953747,9.928437,22.295589,-5.666366,-8.165404,-33.405071,23604.332,3.420506,4.841603,6.006249,13.090086,-3.479971,-5.186952,-17.853756,13495.7644,4.378866,2.934643,3.558765,6.469789,-2.177517,-3.250438,-9.219904,10611.9272,4.23278,2.319625,2.88551,5.655213,-1.729036,-2.601625,-6.867473,3710.0777,2.68702,0.879468,1.471494,3.972185,-0.581429,-1.027848,-3.544976,3749.2732,2.725897,0.89059,1.442445,3.232394,-0.584654,-0.992881,-2.988943,16929.1108,4.689642,3.805689,4.780021,7.883238,-2.949104,-4.692364,-11.177542,14624.698,4.571376,3.334125,4.223599,7.621248,-2.550798,-3.969692,-9.725148
3,batch7.dat,654.202,1.568058,1.005696,6.496935,11.081725,-0.128076,-0.463902,-2.667402,34754.4004,2.909958,9.61772,14.389255,27.575069,-7.765465,-11.621101,-33.114766,10275.1514,3.261219,3.170191,5.404875,10.553305,-2.451839,-3.995757,-10.780806,10424.1215,3.160198,3.157995,5.437206,8.367266,-2.437006,-3.771764,-10.675622,2529.1619,2.228274,0.989585,2.505021,4.381675,-0.642562,-1.238227,-4.256267,2183.1152,2.093864,0.862698,2.239698,4.93804,-0.557532,-1.147496,-4.517094,13194.6914,3.407461,4.545548,8.591876,12.531326,-3.350908,-5.780958,-13.06791,13959.0288,3.383091,4.801967,9.305978,13.539505,-3.568418,-5.988203,-15.703177,31666.8613,3.090446,7.29176,10.010078,16.076372,-5.666452,-8.485745,-26.061793,21862.8418,2.748835,4.596066,6.253061,12.106889,-3.620315,-5.436504,-16.922979,12779.4624,3.384741,3.609989,5.486514,7.897171,-2.832861,-4.115855,-8.846993,9899.3481,3.27934,2.894912,4.547612,7.11479,-2.249757,-3.288061,-7.138383,3303.7774,2.231038,1.206102,3.071039,5.570997,-0.802405,-1.370821,-3.77791,3279.2913,2.222869,1.210659,3.044606,5.301502,-0.792268,-1.362336,-3.308436,16112.0048,3.62412,5.051795,8.437444,11.437209,-3.880252,-6.048012,-12.984442,14056.0864,3.552618,4.59291,7.808228,10.409784,-3.380338,-5.28164,-10.50039
3,batch7.dat,10064.8213,1.884307,2.275773,3.568657,8.68164,-1.959065,-3.106254,-11.103251,34297.1817,2.688245,9.584227,14.985649,28.968371,-7.791458,-11.717353,-36.417307,10494.5092,3.484573,3.035727,5.115586,9.359369,-2.414511,-3.920399,-11.105947,10628.3311,3.368615,3.018319,5.071607,9.196572,-2.397121,-3.804785,-11.336309,2538.5825,2.182202,0.966427,2.469586,5.488858,-0.646571,-1.279676,-4.421344,2176.6255,2.039216,0.853258,2.2237,4.308842,-0.559889,-1.197897,-5.248024,13256.2661,3.400367,4.473712,8.446391,12.1994,-3.338742,-5.676062,-12.138997,14042.7984,3.38537,4.742718,9.035916,13.847132,-3.555064,-6.057997,-16.62839,31355.8164,2.906956,7.360182,10.130033,18.841869,-5.675121,-8.25966,-28.913646,21737.914,2.623591,4.61751,6.227461,10.978839,-3.644567,-5.143653,-16.075273,13182.5664,3.694312,3.526122,5.165914,8.402369,-2.803963,-4.062633,-8.814168,10071.8125,3.469682,2.798769,4.313664,6.731207,-2.231665,-3.357797,-6.91484,3304.0271,2.18735,1.184856,3.144251,5.151768,-0.811388,-1.472992,-3.972594,3306.4468,2.185839,1.181247,2.978075,5.046026,-0.802937,-1.41989,-3.677211,16327.4995,3.738705,4.981775,8.217992,11.000125,-3.866962,-6.140868,-11.997448,14206.649,3.595053,4.532165,7.572335,10.197708,-3.393943,-5.506898,-11.082385
4,batch7.dat,28929.2891,5.004298,5.80958,7.293528,14.676889,-3.511502,-5.315958,-20.02605,74844.1748,7.057492,16.021931,19.875436,38.502284,-10.582156,-16.344357,-69.871808,11579.179,4.1989,2.475868,3.204137,8.214648,-1.934426,-3.245132,-10.798823,11735.1634,4.041428,2.498239,3.302903,7.616162,-1.918876,-3.110417,-10.521276,2916.8795,2.595759,0.66313,1.181947,4.449513,-0.497836,-1.064167,-4.540029,2638.7721,2.485812,0.605686,1.1587,3.463211,-0.437583,-0.920892,-4.396728,15376.3169,4.597,3.404577,4.374205,8.902308,-2.747546,-4.667815,-15.190536,16286.8247,4.557441,3.562713,4.626407,9.866766,-2.872321,-5.078236,-16.384523,46698.1836,4.853297,9.794701,12.291621,23.628609,-6.696837,-9.626028,-35.572583,29905.8398,3.861615,6.107928,7.591814,17.140311,-4.333101,-6.243994,-21.030581,14191.5455,4.247058,2.951258,3.521878,6.66644,-2.335286,-3.447445,-8.705932,11081.4436,4.14713,2.292552,2.824879,5.690509,-1.817014,-2.67506,-7.330562,4037.9224,2.752387,0.92863,1.674752,4.234752,-0.620779,-1.125019,-3.399047,4041.6175,2.756807,0.930093,1.669529,3.204298,-0.612165,-1.048962,-3.104963,18268.2466,4.665449,3.86814,4.683794,7.872457,-3.230613,-5.177011,-12.709682,15762.2548,4.546674,3.39886,4.173301,7.580553,-2.767116,-4.388821,-10.818549
3,batch7.dat,22653.1524,2.349399,4.999584,7.689122,14.927098,-4.843458,-10.951209,-23.274723,31744.8867,2.365351,8.72615,13.079156,25.58646,-7.39825,-11.526327,-37.480365,9138.4448,2.881188,2.738641,4.822688,9.539495,-2.304329,-3.799661,-10.393623,9236.6577,2.801949,2.730002,4.738702,9.079369,-2.288165,-3.735449,-11.3423,2347.0376,2.029339,0.902721,2.246946,4.820304,-0.654775,-1.306568,-4.322726,2075.0534,1.937249,0.81848,2.119966,5.628397,-0.589048,-1.18725,-4.003946,11749.4443,2.955388,3.999967,7.600959,12.202836,-3.217504,-5.533481,-14.210859,12403.2168,2.930278,4.205834,8.315303,14.47845,-3.396546,-5.948534,-17.228721,31971.9824,2.607044,7.676818,10.922088,20.80946,-6.079645,-8.82066,-25.914929,24496.9277,2.484363,5.361404,7.385766,14.967499,-4.350778,-6.398272,-20.318831,10536.2744,3.002932,2.90742,4.361608,6.74395,-2.479251,-3.638406,-7.851453,8270.2998,2.885152,2.373365,3.798416,6.203295,-1.993418,-2.95003,-6.335713,3150.0754,2.050744,1.195658,3.026273,5.294003,-0.861461,-1.457587,-3.770084,3154.7266,2.055876,1.194706,3.012062,5.253909,-0.847799,-1.487294,-3.679235,14061.1768,3.160257,4.359127,7.36409,10.080227,-3.629154,-5.723063,-11.415567,11987.2519,3.083053,3.88981,6.782592,10.004316,-3.122584,-4.906389,-10.503478
4,batch7.dat,50789.9639,6.057549,10.924832,13.82877,24.662947,-7.124104,-13.414329,-42.335007,84297.7012,7.265641,17.98561,22.930291,43.921773,-12.203184,-18.962787,-72.378179,11721.9163,4.242388,2.463333,3.198114,6.444876,-2.007639,-3.373862,-11.168603,11784.5368,4.068874,2.480965,3.376788,7.83651,-1.97176,-3.322119,-12.690296,3010.2394,2.599985,0.681152,1.235958,4.403756,-0.535071,-1.081735,-4.82551,2781.4333,2.515802,0.650709,1.238546,3.920737,-0.479783,-0.955846,-4.441709,15517.146,4.640951,3.384009,4.433011,7.805077,-2.839485,-4.910056,-14.567943,16270.9316,4.546462,3.508193,4.678876,8.444445,-2.968642,-5.17546,-15.398428,59728.373,5.427659,12.846238,16.020751,30.323711,-8.564326,-12.974319,-45.939437,42171.208,4.593445,8.889256,10.935054,21.207092,-6.125666,-8.846871,-29.294702,13523.0603,4.39111,2.764247,3.335536,6.113703,-2.229014,-3.367429,-8.260124,10508.9932,4.200302,2.152222,2.662239,5.111611,-1.76738,-2.595424,-6.323611,4372.3772,2.846912,1.023662,1.881358,3.836956,-0.716621,-1.1775,-3.578202,4323.6016,2.843142,1.024928,1.91267,3.617537,-0.699939,-1.156128,-3.87769,18398.7671,4.834924,3.864446,4.746975,8.095611,-3.372013,-5.241348,-11.981496,15382.1215,4.668253,3.303152,4.120596,6.639992,-2.805448,-4.420052,-9.762776
4,batch7.dat,61229.9297,6.780835,13.565117,21.456979,35.916711,-9.70853,-14.421261,-47.33168,79685.9404,7.225724,16.86361,21.424957,41.383189,-11.634987,-17.994172,-67.086049,11783.947,4.139645,2.533837,3.289145,7.644537,-1.991339,-3.325328,-11.235037,11836.3135,3.972404,2.544445,3.271903,7.284378,-1.94849,-3.211105,-10.62504,2939.9705,2.514491,0.681196,1.294917,3.769724,-0.523285,-1.092195,-4.634383,2711.1558,2.438206,0.64053,1.296765,3.510757,-0.470453,-0.951103,-4.247738,15430.9673,4.493178,3.445416,4.567477,8.291742,-2.800722,-4.775057,-14.712015,16171.6757,4.401713,3.605159,4.987991,9.001904,-2.943562,-4.969206,-17.811698,55426.916,5.309842,11.786161,14.740595,31.187729,-7.913547,-12.063639,-42.33921,37973.6552,4.383617,7.889644,9.762875,19.144071,-5.530383,-8.190912,-24.740569,13567.5014,4.34614,2.829874,3.421066,6.271533,-2.229365,-3.234779,-8.452654,10459.0394,4.114957,2.185903,2.71894,5.256977,-1.744957,-2.667023,-6.621546,4252.5583,2.746805,1.029845,1.934031,4.021628,-0.692688,-1.160193,-3.338098,4259.7988,2.75631,1.029124,1.886233,3.789043,-0.680378,-1.122909,-3.591002,18335.0781,4.782741,3.929588,4.818587,8.665844,-3.300971,-5.208179,-13.165578,15334.6831,4.605135,3.334131,4.023797,6.8042,-2.754174,-4.278089,-9.501896
3,batch7.dat,34059.4082,2.724137,8.884056,13.145593,23.665621,-7.353644,-10.483544,-33.875598,32881.164,2.539399,9.266202,14.311833,24.063852,-7.589087,-11.330871,-40.083054,9776.2593,3.037248,3.047162,5.321617,8.219753,-2.406021,-3.863623,-12.296107,9854.9477,2.943388,3.011187,5.193482,9.245953,-2.363132,-3.805346,-11.909675,2517.3784,2.139409,0.977671,2.386399,5.287609,-0.659549,-1.339615,-4.739444,2221.2275,2.029571,0.870315,2.324984,5.42667,-0.578012,-1.214179,-4.686183,12506.8726,3.194226,4.348853,8.323776,14.43063,-3.273482,-5.690061,-14.532777,13247.2725,3.163967,4.597559,8.752876,12.2423,-3.473949,-6.060619,-14.851897,32790.7813,2.807305,7.837058,10.871371,20.380754,-6.055608,-8.877194,-26.882312,24835.8828,2.658197,5.396647,7.216041,13.286761,-4.273464,-6.148638,-17.694039,11319.0586,3.147712,3.250972,5.020304,7.070486,-2.595346,-3.774713,-8.555462,8736.4756,3.052003,2.591079,4.139815,6.659824,-2.073799,-3.026765,-5.914934,3314.3291,2.143309,1.25123,3.17727,5.191451,-0.85476,-1.482223,-3.688281,3300.6534,2.149413,1.250168,3.160717,5.305671,-0.839811,-1.474549,-3.784858,15039.7525,3.368306,4.813062,8.205671,11.585374,-3.753925,-5.968608,-11.09113,12724.2295,3.302884,4.250595,7.323974,10.113188,-3.190333,-5.147633,-9.285309
4,batch7.dat,6195.75,2.902567,1.230887,1.684554,4.611895,-0.574734,-1.058402,-6.154008,79637.7012,7.190357,17.016197,21.890023,41.411829,-11.493415,-17.961456,-79.937902,11353.858,4.1122,2.461425,3.3691,8.236853,-1.926146,-3.218446,-11.283955,11385.9737,3.941388,2.475622,3.237031,6.867476,-1.894509,-3.078305,-10.259225,2937.021,2.562594,0.674056,1.286658,4.340277,-0.506761,-1.050358,-4.511099,2669.8871,2.435355,0.638881,1.262856,3.661209,-0.458717,-0.922683,-4.603315,14862.0996,4.495119,3.349259,4.559566,7.854038,-2.683024,-4.542429,-13.815412,15642.0146,4.39373,3.541026,4.987638,8.353613,-2.811151,-4.76892,-14.365735,54384.3232,5.197271,11.595798,14.444762,29.831036,-7.8177,-11.839263,-46.539778,37114.9853,4.299338,7.766495,9.687803,19.65991,-5.414928,-7.870979,-24.953691,13010.9117,4.239868,2.722064,3.370056,6.295556,-2.157172,-3.250107,-8.227084,10076.3706,4.056781,2.127703,2.693764,5.00969,-1.683376,-2.460393,-6.336958,4173.5118,2.760503,1.016293,1.90309,3.834803,-0.673417,-1.159894,-3.348729,4162.0901,2.766064,1.025461,1.877568,3.450154,-0.658933,-1.076282,-3.367145,17600.5825,4.656862,3.792115,4.620929,8.677813,-3.143058,-4.853311,-11.589094,14691.3184,4.513945,3.233037,3.959561,6.192036,-2.621036,-3.974988,-9.313439
